Altitude (m),Water Body Proximity (km),Rainfall (cm),Slope (%),Dam Proximity (km)
137,2.09424437947573,193,11.6503030847601,30.0558043802475
627,5.87010265015047,102,23.9159420111913,43.5455304819929
2138,1.49401656280646,45,6.57480116283039,14.1178282475348
733,9.59659104793883,65,0.951329096621846,6.46218734692878
310,5.31970599513405,126,24.6267853771114,21.5025977733397
1923,8.01761096438746,49,5.12539959067017,20.4926391272443
494,8.06560868759655,189,7.73090968199235,35.6904939801926
2268,9.58278746874801,48,4.65955356119833,17.9785526852381
1356,6.11509986895664,27,22.2197987337546,17.852247033337
2586,2.81011141796975,31,24.9111278487423,19.692315482473
1002,5.31855653903064,127,16.2816901268848,4.04477077173336
700,8.25799500384455,151,25.8955356688772,44.9385312523225
2353,4.75864131370994,24,0.0534455443900261,35.1671542558225
1845,1.46137552840671,142,11.5576522884525,17.5537024940365
149,0.674386430136069,131,12.5807237115518,23.125792484006
105,3.87289032181686,175,29.6649665320222,3.88793122755373
1465,3.90076463933873,67,20.8122276153162,30.9621385609779
1902,5.94570246513881,118,4.70587029772999,14.5799236576592
1763,0.0650838815602517,139,10.798761680325,6.89535867001805
1257,7.73871409047284,120,16.0551218076931,7.44230735040405
2037,0.595057065907739,154,0.531258594563937,21.3936457341496
1537,2.97486601916901,136,18.068744305838,0.548703519076549
1992,2.79781068643081,125,1.99466545048043,49.3782419400713
1515,8.91890425951666,7,16.2547422692408,39.0854070729258
1382,8.27165306293975,142,25.5204350395584,15.1353004169621
2373,0.827605275428649,31,20.0640045358811,44.1371598725813
1096,6.29032059563491,155,0.0706582427256819,49.5200223369278
1447,0.412478655772668,51,29.7701366983978,37.1494222426083
2428,2.96362999277707,0,11.7432958638621,30.1595794244906
2338,2.03308037205944,99,21.6230378740064,15.7039790957083
2936,4.1118345588545,93,25.2733554758595,14.1851231925688
2122,6.7413145822482,28,16.6362311078907,32.2269456163756
576,8.75756771422797,23,22.2041029401644,3.20528447217902
2281,2.62834616856422,65,13.9862244397988,10.2390062288321
2898,5.91412716086241,46,12.736700711508,0.000711627416893901
1913,0.323250190168948,18,7.37384061496492,10.4542081166154
1703,6.2176338771763,131,21.9328425767286,33.556310772754
1160,8.04355792598931,24,8.61588770451321,30.2160977977756
2295,4.89868053752771,4,21.8392576205267,25.3158970674868
1965,8.83095904140112,174,21.7408255667992,35.9834094822618
173,4.85843655465191,125,16.5692702167598,9.52277891232937
598,9.95636317234212,132,25.3340939339501,8.20416281108354
1087,0.438186700746862,122,23.7945939080852,1.18191134705675
322,6.5484722137752,3,28.1297265776028,44.7283919218261
2327,3.32670070202558,117,17.6502817209514,3.83045341755
1537,6.20019829304603,153,6.30338239399895,37.0381610099279
1457,1.11441823141747,165,15.9265494579993,14.1523368720104
981,8.0620069275857,91,2.05538771536883,7.28933385360037
209,9.04739535087159,186,25.3491100123532,35.9491891227124
1916,1.37884372919866,158,9.99079718155346,30.6953854568302
1352,0.695711709327143,73,22.3168062119956,43.1810584102075
2690,5.11225622582542,44,15.846011374445,17.3577547411549
1591,9.14081603283299,151,4.50452680604618,12.5288812419499
2548,5.72752759287747,4,3.63170976612922,1.99958931372296
2803,8.64956225352883,151,15.9317828348819,18.350922793286
1021,2.184324246867,61,1.60057712077749,21.6806096300717
1817,8.60813220936813,127,20.0637018802084,48.6494845826011
666,6.00586541078071,34,12.3702638547934,12.905014766694
1009,3.79322281138225,125,2.22288550243725,38.1592961092515
1224,7.53184863558639,80,16.5290698025934,38.1836618362422
1937,2.84629726508582,114,6.45972387867551,33.704805962971
1031,1.83559622880627,113,10.5160932662309,40.9447235767745
2361,4.36861499210364,80,25.9264593956135,48.3489924728202
509,0.765031859384578,47,7.25181838987771,33.7122061955051
839,6.48499143744426,109,23.7135722074206,33.0064976091488
2502,9.55318768722932,35,0.047182799017671,36.0188741817023
526,0.072781792339347,3,16.983356470025,35.1920738584787
1154,9.83510859177718,7,6.48560216441531,38.9323960105532
1412,5.32340049943071,27,26.0347835267762,6.86473668194212
1993,1.34957671028972,197,12.5706706664722,43.8604622770058
2781,9.31825344671833,48,4.20146584372274,42.9060105382123
536,5.41530626140459,53,1.17637366555521,34.5642786379708
2368,5.23432044424366,163,27.3372531119267,29.6828139529053
1211,2.66483558050153,192,23.7558509717005,8.33130957297145
1638,0.649054800933783,132,8.19476227086861,0.0843771110178637
2752,1.53248653893778,187,15.5750218012361,3.8646310518173
522,8.47965997932521,49,6.86962411812681,41.2686685597452
404,4.34439022020127,133,19.7400645371211,5.02662102224958
523,8.66563844567667,144,18.5872736251006,28.1683632033404
2639,5.12071800152669,100,13.8534357556556,25.2901520494015
1099,8.58410635303903,181,7.17731499129603,21.5084716876709
1010,2.39233065962669,150,29.0163049659463,31.865907269956
1916,3.41636921987919,19,21.6211966441686,5.51929271332022
2195,5.86015724242151,155,20.999848703316,33.4680123600661
1247,8.85556556411777,98,0.844245293913525,24.3142313395066
1024,7.59352270939965,60,1.39403726023822,37.05872119585
220,2.63850092216921,45,22.8494657364232,35.7873643098286
1604,5.86184604297522,35,1.83186619608568,4.24790669556844
1984,6.57185285448559,45,29.0953325900722,1.2002206292958
195,4.97350785151351,92,18.9247661311665,41.6281103107577
2066,7.54417452229197,99,1.11655623041407,26.2281332152806
2158,0.824539198033952,46,17.8865327603708,15.9465655239182
46,3.94902561831697,65,2.80093607844278,21.0137654512199
2961,9.89588579741945,72,15.4258661502459,8.10883306401578
2953,2.19688929411711,3,27.047047047685,5.50185736135163
297,2.46838697692065,173,16.267983051216,38.5856528320062
2193,2.55620740559714,123,29.7281357799182,41.0071806110056
464,9.7378291237239,149,2.8800313653035,18.5809554596964
1391,2.44516400079524,158,13.129841555749,44.1786135942658
2771,1.81320128056661,155,13.5922161969782,18.4855774932135
2745,0.722470000553781,193,27.7301450384757,20.1013231353618
1618,5.90937638734617,83,26.8009675928949,32.7557903923509
2781,6.70049026353057,25,15.1828614222089,38.5310976233586
1858,1.75256787543216,162,22.8423503881404,2.62412155295569
2961,9.35462366020399,125,10.2653943404613,29.7873510296723
342,9.2940933531476,143,16.4497718607881,3.43116460842733
2112,2.99881474434133,116,24.0964184247486,9.90188624800356
2534,6.9292210397199,112,9.61712949374976,29.7334580806169
1693,0.354457031654795,68,21.626813233838,18.8068567868722
1030,2.46145285625756,102,8.86806110755546,47.0191998673949
2632,0.268790070701122,74,20.8927177264425,44.8594302524673
445,5.40671074710449,19,22.3030174531194,5.23151268444589
885,7.62604300223464,32,1.64153570908353,4.86113440002398
1522,3.85706884948704,188,18.9445286134214,15.9265715245051
1112,8.93926197978453,33,6.22284390973865,3.83457706575212
2860,8.34639192313743,56,16.4073365643266,32.886375202117
1882,8.01766556000689,57,17.3881994772313,47.4257744327201
78,7.03267467011411,108,3.1005485708257,0.816847938082965
873,3.33965029472309,96,19.7068196044241,33.4077140580285
672,4.12452732254227,32,25.927970505459,29.9251512559499
2757,1.25363060976148,185,22.5158600857986,3.95104847695419
1507,9.01920998900491,34,0.159757846740825,33.4613058137855
288,2.29461225794934,43,10.0241941640089,44.0167439862038
1624,0.337699663626047,131,29.8808350741016,16.2273371264338
1819,8.30950902848273,158,22.7035906521847,7.58825390728574
879,9.43429023135293,194,19.3543337286568,44.2227507544006
1798,5.67981074424668,3,19.0732553516026,23.7293278180989
309,6.50008188116809,160,6.68501543110386,11.3968758410732
1504,8.10091635533066,17,15.3416758502836,25.5800661948934
2778,8.47054495317793,3,10.4579189319266,38.4182501679463
1087,1.06008654465466,24,28.935336933602,44.0052585613988
2744,9.16259593990629,33,23.1964298501772,12.469686379166
150,9.17026117838266,168,3.63472579478842,49.7578457855839
934,2.8884747628724,190,12.5424350167363,46.9531331067686
2807,3.83086911349436,58,9.51687202414718,45.4341205600902
2684,9.96426008919842,69,1.19615424843291,5.2020182423614
1390,7.37928836145226,27,25.3959927512787,23.0729914340783
2624,2.76451488006207,34,20.3320426669771,14.8200572814539
2784,7.45632109839077,137,29.7587570263904,40.8490084292722
1071,5.48857983752037,183,0.119040919019926,42.8855065014911
2561,1.01753430460401,151,12.1071464791732,31.0395224374004
596,7.53741404644917,170,21.7903691892219,27.5353481062912
739,2.58259530652012,25,6.50404672386581,0.376587284196522
1327,8.82615480903837,189,10.063257919676,19.0080942247555
1526,4.10905462911612,90,26.0783456163951,19.6667287060849
1547,2.49334550382419,121,5.67549604177144,25.3060278202405
1743,2.64809311792349,3,22.4189743639115,17.7283510773192
1662,7.83466379030455,46,5.80125783120061,31.3349821374644
569,1.17184214566442,118,9.80982396531548,0.172295497062114
450,9.62622939225139,59,27.3454974547893,37.4497934496082
1651,1.15888186393063,107,29.4631939222567,10.7202947332995
732,8.25087455536117,143,17.6353931053093,0.239335825922521
1192,0.577129372683183,48,25.3122332005675,6.22029311414887
1914,0.812795384988461,116,26.7882053571756,9.76405031748637
254,6.01726130360632,176,22.667957121422,46.9985509921653
2878,8.84785287822366,72,22.7850476951933,12.100697969076
539,1.60643234597339,111,8.68975344902143,13.2989263081713
2694,9.13095952275565,29,1.355766065318,44.89624539724
2671,7.90641814206594,124,7.48813225829447,17.5985807908063
1848,5.35499577797762,101,9.86111430681753,7.67087500213852
571,1.65255226007459,49,12.3451351573981,30.2587008736201
66,1.00746800369337,56,16.1658304094726,27.4620987057038
371,2.16979046169595,1,7.51154305645705,42.9209406652368
299,2.81254900267429,98,19.5916909525815,1.25758478027871
2169,2.1437399809067,41,19.2675043925664,6.70780461009025
1772,9.92616661796994,182,4.85740779768367,27.7038948534879
475,8.91502782472141,74,29.4027447245551,42.921333717256
1609,5.87225737365709,143,23.0215783527643,19.587662071171
2056,0.0177341366560724,69,0.549348527635978,13.0552165375735
2749,9.99311097618748,26,28.4353091330567,4.24561731198856
1894,5.07444534421676,75,18.7602446875286,29.7977613484433
2261,7.48154535994425,121,27.9831330828547,30.3812878584056
241,5.2898796592235,159,18.4051396429954,31.0195351538191
1618,1.15294124877076,70,4.40020907425355,20.4476238810547
125,8.58659108165,49,25.8252314514545,0.752292973064345
1140,9.98332466972482,97,5.97664701117322,29.6099310662586
2445,3.49885847929568,173,11.2902265728169,36.6417823087813
2127,2.971396857091,137,7.8588522126252,29.6416838706619
343,0.00989764549453875,83,3.54990948439373,42.0824678422175
1035,7.76972562345929,72,23.6022133203928,33.0659187454375
2096,8.32393672650745,101,21.39374328144,24.5751865275214
1513,0.865286098772015,122,18.8469588021224,37.1267199215986
264,6.83235733579794,18,1.21009738586354,10.809758532526
507,3.00429459130631,153,13.887215601873,18.2721195659904
2508,5.69197190206116,103,25.9304154557,1.01782892106364
2941,1.02571519275197,44,20.9419836596626,30.3915728801627
2711,5.70254336674805,174,27.1438041064627,20.4066578807824
1518,6.67502716997956,125,9.19214724673594,17.1109281724817
2942,4.99978552053357,173,8.38642695552494,24.1607427283229
1758,6.91054609754113,136,5.93605107628899,16.258795254413
1360,0.897253154416943,200,9.31259575971791,35.3355882265738
30,8.47211444949771,31,12.7437286304187,11.30905303228
1616,3.84149169124845,107,24.9859818706056,44.9898560506011
2365,2.44406522351647,148,17.4123528121274,18.5747674105062
2927,7.11494893509937,166,13.0373368049804,46.5940890858286
1922,3.29312277964704,168,18.8483830322379,30.9147701557771
1986,7.61238839415291,132,11.9178290211358,4.7429364035297
2878,2.47957936800219,116,15.8831673173939,14.3580470417467
1707,3.64297725439748,41,19.7554169866462,41.1303350061369
1384,1.55969779999462,4,16.0940588081357,44.2233474791345
1180,3.51629164131613,125,5.5924217679272,1.60991597530422
230,6.12986568737944,195,26.5813692177461,24.5215133510264
1518,0.480479233797613,4,19.5922931580452,35.460968274861
2634,3.65183275959612,0,20.9822005620357,26.6707196400986
582,1.39951910854602,95,20.0295688129113,34.2115040383876
946,9.88335433205324,140,23.861992224078,10.8804493344054
2018,0.565588119765951,128,18.2549436757485,47.0964698540721
2071,2.63476150247939,15,2.76327056399951,47.8213098291514
407,9.10862589975993,136,5.38873626381609,21.5892010360302
2830,7.42026860618837,142,24.1724511254202,12.1307763108461
446,4.57250341608131,143,4.76221035796884,39.8669185432924
1422,0.491619086166102,171,21.8651640057102,20.6916075991936
134,2.2259167225687,176,21.9345263754997,45.7468148842161
1202,4.65016808989641,76,27.6910455855287,21.0533861818534
844,2.89946356110592,185,14.8586087560955,23.9109725653062
2891,1.56483873599631,172,4.77772229616635,0.346211614202779
2398,5.27646559843205,20,24.5581236487198,43.467229661235
1133,4.04090118589598,178,27.9052476919251,2.77321869122574
2601,8.67098135748131,186,0.943822672675815,1.26648050331492
1643,2.13790538865082,25,15.0966170623747,33.5726439713698
2653,5.03954925281102,199,5.94785989947952,27.8170618358204
2038,9.23922122440924,50,24.4391850273405,41.8683096564048
2405,0.6955497044704,83,19.9955750986333,28.2999782509672
568,2.14868564200873,27,9.97703456413573,4.53663538670163
1893,1.60888579172654,139,5.74910210028633,33.9652633179707
2703,8.73843304665461,195,19.755693550471,5.15670128076856
336,7.39439420059561,48,2.31879023074697,35.7601126988886
2783,4.47504246776606,74,7.27406222558233,1.0278197701114
1401,2.1733528577383,9,11.0020830219394,26.0479849989789
377,8.33768036528837,1,27.4432644584332,4.89364607166979
2854,5.49397652391348,146,25.7322258512733,14.0816593535402
1492,4.29129222170244,190,14.2457003989552,12.8143967326305
987,3.93810951136928,76,13.9186912811574,43.0758298414356
910,9.12322938459373,15,23.0998915653533,30.7656075397079
1908,1.15324464167185,133,22.6257722227314,11.934132649352
2231,8.18465502624932,164,24.8275792026117,3.36436293074204
1422,1.63599518600476,83,13.8385399940293,47.2443937747278
370,3.54373006325184,119,8.54294521719159,14.908905091082
2413,0.0548750942088905,104,14.1040714476071,35.5293281741286
1192,3.74918819002454,200,2.88425140175965,36.6148506513823
1637,0.827738325700929,195,11.5304638996003,20.6304555423147
401,2.07452425435859,93,19.2356670670701,11.5278611018854
2652,7.42900856400178,120,21.6005472254047,12.4787459084484
2808,7.77088907375052,106,12.4009587204154,15.9056143996645
100,9.42343800546619,42,17.5682094720545,41.8814688678082
559,8.21981197478766,122,29.4047561462009,21.7432387174419
531,4.83838841815894,19,29.7746220991367,35.5521697895838
747,9.3044430225884,52,20.6399586230087,42.4802891616131
1568,3.87778950759627,81,26.1206974433096,33.839824599594
274,6.2883411861023,44,5.60972391111426,27.1453321234344
728,4.91334404115323,139,1.82085867376029,11.411522354039
1102,3.95491585028378,31,28.9634775162371,33.8959059760495
216,6.99352039325324,163,4.03234538817642,33.3985118785933
748,4.61320419361459,18,14.1016482006265,17.9698261511243
2285,8.53472641754313,171,16.669532815557,45.3604664640386
438,9.17528949995613,68,14.7009226281693,8.95170130021298
2044,2.54754351478255,48,8.04803348559144,24.9688874595773
2685,8.76565014248448,164,0.546675897602024,45.9036013409408
2045,8.95529834708627,118,4.11976033255895,28.4784781295517
2425,7.83895899908517,3,20.4568779181736,0.413064319338719
1740,3.99870716323017,115,22.2076016997631,22.4017109171733
1035,1.27559481454388,179,12.6162431373875,45.1178388280865
2216,0.900256954988677,61,3.5322577827983,36.4141659521355
890,8.94332885193937,18,26.0960089382902,15.2337140228641
523,6.03623937204781,195,21.4550652509015,33.7840134035168
2288,4.69938780766651,150,23.6765388639373,38.8341489883413
682,5.88398288951036,66,16.3780900481396,13.2271345827879
1245,7.60486329508705,68,6.67972731598056,30.6783267974895
851,4.09992060809237,102,4.59890958092868,38.4670130719977
2808,2.63064043942388,47,16.0147041645548,15.0503479358716
2382,0.121411605076498,20,15.6335160518309,6.91409049273201
1387,3.11202180721351,10,6.06308094489461,17.7014341359871
95,2.89933487717336,128,23.2691258691737,44.5413707306499
2255,6.64435391484285,18,11.7545176511167,39.7924195105894
2787,2.01199701899783,28,19.5578956888417,18.4869554992201
2417,7.72653960336248,107,12.5430452725377,13.0529221859844
2144,3.47407124844681,58,26.3256984547845,4.15428170993061
43,8.99244955596548,181,2.13342325114886,36.7352758787464
1235,3.59601634035553,117,24.024067295765,1.66170492020653
2699,1.88236505328108,128,11.2398772292612,8.15307762300819
893,2.44022672771399,79,21.3668375203988,12.0432726043839
2282,5.4271267674499,124,2.98708651697109,17.3262657868027
2828,0.578046156600672,17,24.080119646924,24.5524273511679
711,4.21466947244067,182,17.7361987178079,4.70665758265034
1272,4.62059347803065,166,26.6692867806727,21.4772035250735
2008,4.7478635283374,35,11.1670852705676,12.6691257956766
685,7.77081527857877,121,23.4566723640458,46.9117457044024
939,1.3508096397376,94,13.9987708310564,29.7250065224956
1741,1.61717882519892,96,16.1051438401875,44.9792817575257
2211,4.14553914960552,199,24.5687530014577,5.64250149955339
194,4.44835911940782,170,19.8154588648125,21.4326168701842
2246,6.42419945605385,134,5.08133211497076,11.2996707309434
2071,6.12883080532837,114,21.5113501965139,43.8843001554357
2621,4.37480710238365,173,15.804059176582,37.4925762945881
1557,5.09697314984673,63,7.62451999582258,24.8165557644255
2786,1.7451945371356,188,12.2628925131162,16.0608784650385
415,8.77133628041874,190,8.86689436861369,10.8989290462184
2247,0.0379534779804502,168,27.709811490613,29.3538018941044
2626,6.75965192747637,11,22.4897352907693,38.5290108780331
1630,5.88917688401006,121,3.84597734065747,18.5774440690676
2080,5.02621424440804,82,26.0031729081753,28.4741085578482
1693,1.41262471951699,95,9.70360974928039,11.840297998286
550,4.48902960560587,158,12.932722558818,1.95589238412399
810,6.17420453204854,101,4.97556502751308,31.9818041128541
1349,4.80025669066188,86,0.790463716836146,14.1360122351171
1349,2.04270815772329,179,12.7077191312268,46.8461206374486
2270,0.448881339792261,188,17.0460657440355,26.8423691913859
219,2.63762522483134,108,27.058290321837,3.22160863920081
371,7.92901274692543,133,13.5567490156315,40.8577089589319
49,3.64170693060275,24,14.8256668715447,32.3875130319036
2967,2.16937594998833,47,0.670286062231206,41.7547222789147
1826,6.05136926465115,150,11.8978433373427,14.8760624440976
1481,4.49351458351648,33,21.9412276793755,38.0804326731017
1182,8.21582712490317,113,25.25162565377,36.1246074992678
2113,6.59082928344583,84,24.613236506303,6.62779209491743
879,9.85520038874702,150,24.608288701416,29.3164862343703
1069,7.93533741381253,174,14.0214951419231,15.9372951741198
1518,0.997284743577139,125,13.6440466804211,29.184194032108
1249,5.59301922795078,176,11.8121042966903,5.89265294668906
234,7.34150089894386,16,15.0222961354254,19.8934534472081
1074,2.44202588157055,142,28.5675391348758,0.408577954718048
1184,5.92276674224291,199,7.91722848670307,30.149710934003
2237,1.32697691942588,159,15.9289222471695,42.6150734575873
41,2.27888138534036,61,28.3720856426094,3.15595080852062
2899,2.93486586821211,69,26.2828602048248,11.2933845628659
1522,8.13261639686951,139,18.9414882302455,48.944431594217
2801,1.67279176414383,114,2.81334059638662,15.9122206873254
1203,9.5462968318014,138,19.9133227080816,8.63673937246822
273,4.06471843406608,125,21.6298970123223,8.32687023041754
2669,1.84711852004118,2,24.5563311677022,35.4217339605247
1222,3.10403061215045,139,2.91471229512476,31.3590046867052
447,0.0392691746567564,98,17.2448857318961,49.2052478372501
2159,1.19553142657837,87,24.7432533875678,32.0685229579857
2679,0.994252079354047,170,1.54474014435376,18.4386587250539
60,5.62205781877666,194,9.0481018906168,23.149083945267
563,4.14415354782764,49,2.44526313338568,13.6067320523688
631,5.36961346064037,93,13.315518010645,12.3512029736825
212,0.232080920399078,118,25.28989853352,24.8043023373736
2122,6.06118894670935,150,15.1007837521004,6.75510366623802
1021,4.25693599064984,174,17.087895449764,41.6998319612404
736,3.7996730536838,18,4.42189268209825,48.1864353062248
2391,0.954661668064657,5,29.0817580899913,37.2315721049664
2915,3.10543601781539,127,27.943680909073,33.0011046489588
2251,3.38009112374758,50,14.7673202661796,48.5385417920797
1222,6.45948986246874,49,2.34953207358768,35.9860986502423
477,6.70626878812385,84,11.3167624764564,20.8996788988442
870,6.10919724023304,172,26.1804808397093,11.4726493443015
1132,5.70088890720449,65,25.1570961939342,11.8384130709288
1391,0.0138197684630703,108,16.7538446151577,1.77115226410788
1453,4.84084405250752,107,13.2186309779174,43.3594933353772
1320,6.00463380099034,147,23.4420811642314,37.4438087490847
1936,3.00479682029108,169,24.3328102481148,47.1681722409579
1264,4.74342569621578,54,28.6985398967418,20.9338513461759
1526,7.54856490199674,89,14.7799213930233,35.8657209655893
1120,5.97246397503278,142,18.7736470100969,21.2582134418438
2797,2.44719850647602,128,12.7880975265643,49.886510796218
2826,6.04556779486508,49,3.83219865278351,22.2871000649316
2095,6.36590898336755,162,29.791964672448,9.52115897775266
1292,7.41925378940181,151,10.4192810290426,33.2821901990209
1645,6.89426825622508,66,7.25706884722236,31.3075305108934
612,2.695914519435,183,5.19037670170065,31.0615162230147
596,0.230746325358991,104,26.7262476881087,35.6548918137708
928,6.84487837874564,167,21.8455090546242,46.2854741251735
599,7.67627128905751,57,18.4578926485764,14.9732032201061
1997,8.46669962953107,167,8.22649384824267,27.7774963548251
2610,2.14282834351451,199,8.52781404269858,23.6066518771931
2685,9.28894306001249,178,2.53231848896278,1.91235074996632
1330,2.05269092252265,7,3.24490019169858,47.8600055044811
297,0.917537822466669,39,19.5659553152682,25.1021154230073
1735,8.73028192199815,153,26.3704702101452,3.7824020922798
972,8.17369596724078,56,11.177695962694,13.5634818944541
2613,7.64050172437587,46,1.4841959354685,48.1539728799929
1045,6.07806612024947,48,17.5565513979209,15.7061904563957
2782,0.122011228516149,90,25.0587355078775,17.3560687894296
879,5.92599417552316,67,10.4261649201074,49.9052556599322
1916,2.59007576631651,96,11.7309316052631,5.94536699060195
2302,2.24263267914816,185,6.63566062732578,17.1464574804662
667,3.13788759112981,68,21.210830712646,4.16899666387644
964,4.45019076259363,79,15.0465778533912,14.431699059461
2791,2.41314709835809,14,2.27325527844428,23.1673564131388
485,9.98179936603065,137,1.46577529941672,39.5470511841493
895,9.18481239825811,38,17.6739111062735,14.6050563357815
2733,2.67183443403842,95,2.02383448589059,33.7265069101665
508,9.19547212836407,76,4.54339593685868,27.5750457649978
1944,7.36917712882302,189,9.40303756822733,13.8089617993341
2242,6.64105893202705,54,22.7946373149843,47.6435938760018
2163,6.29119699248899,3,29.6679933249672,19.7317624244532
1623,8.99370522258227,151,25.7408357573589,6.40960152453333
2486,1.66879316944549,153,22.3746991610962,39.9363483775653
1635,5.09358713889047,145,10.1026468604253,32.0548665489897
1070,0.414994646302169,102,20.7179645428495,8.0810173936273
1156,7.24529492176687,155,26.1272727716522,33.2855960383153
1886,7.7939230740671,107,10.6006871376701,6.69301589633125
2959,4.27998788205837,54,6.34687021054272,24.1769115924534
2154,1.75599142968877,23,2.21323931219575,42.768877618068
2417,8.6867327627942,5,16.582314701326,31.2157224035123
2768,3.0794846451414,27,15.2930017864953,4.87942538695713
402,8.2318385481563,49,11.335189586017,22.3941137672199
856,9.49587991694473,87,8.56039390896329,23.8542212512685
1462,8.20114850092547,40,11.9461998294701,16.5962025177732
277,8.62681348995162,61,10.5531715807301,48.3083821915311
43,5.92038581990269,47,1.93531947367006,10.0805655567583
2077,1.76092037123667,108,6.56754877696353,13.5743022749953
1143,7.90488792998414,184,12.7988547044211,5.82872498844258
2480,8.30573007156736,66,1.51020043865116,41.8875821337137
873,0.708235823766558,75,7.47872477816093,25.2940008250974
1177,7.33786107124877,193,16.0960628394497,19.2297136236128
1315,2.66956164446843,126,22.9705760896459,33.3874483453036
2053,3.52273385156121,198,6.45962746677874,27.1122217560791
2577,3.9541121795956,113,25.0617532468818,30.4494977643483
1494,1.80945164993946,197,11.4196944400924,36.5780592969912
853,8.68084706310801,105,15.6292714121541,6.16040974344142
862,6.35491701052863,135,17.1447953971697,44.7635434175811
2909,1.83337416901786,91,3.82929420916162,7.65178511001237
57,9.61117050261748,162,16.6087317791563,46.0418253099752
1934,1.48509079580566,60,2.28133570215425,17.8872931224527
533,2.26299148671427,47,15.8883297362995,36.1675270983696
2044,5.79866285604355,53,5.11065901768471,17.263510743348
1288,7.57161666944994,163,23.617242229475,34.9575475851327
1321,7.63177837320359,174,2.39866421522507,15.2115423549553
2504,8.22892385936852,29,15.4805281361617,16.1263655990938
1748,2.92485976174387,25,29.2188523116522,45.8424618165344
2070,8.69128444172855,63,5.41393131308683,13.1690080730294
2756,6.37046608002123,181,17.6050471768385,2.49504504502228
2523,3.16321762260374,90,19.9637701317169,16.3154562347478
2770,0.463712751307979,23,29.5455208312757,44.9118917891377
502,4.4798910990175,173,13.3052592755252,22.9788389682396
2965,1.06993754656457,46,15.5486950523397,1.41344207189897
5,0.982857093929147,38,17.8765044310527,46.2060076793291
972,7.04764945636121,5,21.3752284845486,27.0444113580286
2705,4.60495439993629,127,24.2480331481994,42.8252174829639
1451,5.03488820609413,143,10.317074495537,10.3255606157976
2240,2.0342069404814,90,8.80658791808617,4.54440263865249
625,1.21682967892744,54,6.92435252397657,7.27079702425768
2369,8.17377551451612,87,9.73863582642547,10.1119504973296
2569,0.64039457822501,116,11.0789239719513,46.655445082794
2071,6.04712432796383,72,16.6825731926008,16.3675243889621
1335,2.14408595216908,172,22.7574629848787,6.99790539042272
2828,1.81852657782165,70,15.8070433404167,38.4723397847513
996,6.45640542257824,56,10.181960555621,30.7804386864474
219,5.56124988876061,100,29.8121167358217,25.599947727701
1441,1.64335577534754,83,17.4103916496193,18.0165400198031
2362,3.81010646184794,175,10.1132663165524,31.0284625207743
458,4.483984889281,155,6.6741309906024,14.3850783426325
2885,5.04419360583645,121,3.7258751871498,3.91828170369793
423,8.85183018476202,51,1.69727604394751,45.4898710012357
294,3.72930957404525,59,28.1630148116691,14.4665683298321
2447,4.2058561823568,195,17.0810248669488,1.2813974411639
2570,0.434285707860059,164,16.4589545543779,22.4817739673418
141,6.17943145974566,134,25.5233923148166,3.79174977964108
456,2.18416680243831,12,4.19043094882504,35.992100499664
362,4.02326927219219,110,21.8403255818282,26.3034451499051
1115,6.75485839487833,10,17.7206493759763,23.0990213102567
2885,1.12710071670497,106,18.8666782168033,9.58767341550402
162,5.45837649527129,31,6.41337731584569,29.7461738738091
319,5.09609949004487,99,16.8232318574824,12.749127999082
1408,0.332924056624505,92,29.8470974452113,42.4843308566253
1406,4.85343239604382,47,4.3952387742267,45.7671363867088
175,0.338667202178574,159,23.6638585796357,11.3329962240261
1739,9.7674544238672,55,16.5581924098656,38.3717343666278
2564,9.20693930444501,57,16.5323366389868,22.8048189349569
2180,5.69551068013638,191,12.1381001530631,2.66455957106248
1114,2.37761241135395,9,28.2209041164109,18.0549768208688
2766,4.81703124022913,157,7.6821683134125,3.20761905917787
1275,9.62636084977491,5,5.93225594236164,8.48390668867766
2093,0.121441262582072,21,7.78834510811736,3.27234403627271
1079,8.90560112861444,167,18.0041102230901,26.1288863344087
1522,3.4074610183186,72,26.2445596679783,4.39081937551718
101,2.47407666865713,103,28.9258736013122,0.129057229143809
1156,5.15459081074805,164,7.39589616027419,48.4687149920423
1165,5.25197104378776,162,6.58846630538917,11.8139605825152
962,0.887696037788267,199,13.3271521976629,11.7383404680295
2790,2.47433654908164,85,28.4806987335204,29.9288748114018
1855,9.53579377034363,6,4.5323240744702,36.5238104574868
1548,7.7700337611848,85,15.9843638898481,34.9903970350364
2961,1.11855555413663,192,10.0294256341901,13.9385524348152
2630,8.05756867367836,76,11.8819291252752,40.5311906054299
2412,4.91302952663529,57,4.393190806944,37.5214400728863
2296,9.97779226462379,41,13.8479795011576,2.76556387497184
1533,0.00389502670849251,87,26.0116894257231,43.0622728909278
70,7.51182578290549,81,17.2638592741751,16.8743684331515
137,1.83925055404412,6,0.962625423555482,26.5437926977817
2383,6.34955402385481,4,23.0980801520857,36.7874570333706
338,8.687001630839,195,2.38658079729184,37.845031860215
1888,5.96954196929871,7,12.2760098796984,19.104259915674
2178,0.392140307596869,75,22.3567878664814,32.209984645676
2840,5.33672340899333,17,23.2136631636455,42.0112215159832
1343,3.28421495641423,119,13.6465416437458,48.8375033405079
1945,4.75459836485761,187,21.3589777388851,9.89563968462322
